event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"PurchaseOrder","47681","265","2025-01-22T13:50:44.319Z","1","customer1","retailer1",111,""
"PurchaseOrder","36002","265","2025-01-22T13:50:44.319Z","3","customer3","retailer2",109,""
"ConfirmOrder","38734","267","2025-01-22T13:50:46.325Z","3","retailer2","customer3",109,""
"ConfirmOrder","38734","267","2025-01-22T13:50:46.326Z","2","retailer1","customer2",110,""
"RestockRequest","94631","267","2025-01-22T13:50:46.326Z","1","retailer1","manufacturer1",111,"200"
"RestockRequest","79645","267","2025-01-22T13:50:46.326Z","4","retailer2","manufacturer1",112,"100"
"ConfirmRestock","31432","269","2025-01-22T13:50:48.360Z","1","manufacturer1","retailer1",111,""
"ConfirmRestock","31432","269","2025-01-22T13:50:48.361Z","4","manufacturer1","retailer2",112,""
"PurchaseOrder","36002","273","2025-01-22T13:50:52.417Z","2","customer2","retailer1",113,""
"PurchaseOrder","47681","273","2025-01-22T13:50:52.417Z","1","customer1","retailer1",114,""
"PurchaseOrder","36002","273","2025-01-22T13:50:52.418Z","3","customer3","retailer2",115,""
"PurchaseOrder","47681","273","2025-01-22T13:50:52.418Z","4","customer4","retailer2",116,""
"ConfirmOrder","38734","275","2025-01-22T13:50:54.445Z","2","retailer1","customer2",113,""
